user_rank,user_id,user_hash,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,class
5100,13527,ae7140291386f1ffc89de6b203dbcca3,0.0003235423496989,3.177839455798022e-05,-5.801006937819315e-05,4.381317924239569e-05,8.083790293526152e-05,-0.0003873614956939,2.3164748114759463e-05,-7.944392057802809e-05,-8.680818947963219e-05,9.492392681764624e-05,3
5101,1429,77e6e6435b61868a3671f39f86212a1f,0.0001949494704018,0.000358322796896,-0.000350149274396,-0.000130554870124,0.000378470055227,-0.0010252899825737,-6.67376128047048e-05,-0.0011488997989964,0.0007657846460189,0.0001442443736155,7
5102,6395,93c1a851483cba428dabd2377e2eba19,0.0007874868975042,-0.0004367589234176,-0.0001113939262199,0.0003087170368566,-0.0002524717611863,0.00032828492086,-0.0001301139896413,-0.000278165316158,5.069203631629631e-05,0.0001919272236147,23
5103,6619,277cc798d807ba85a19e2b69b1ea1d17,-0.0003468456368149,-0.00026664797708,-9.943037825094223e-05,7.564693041473106e-05,-0.0001033186100735,8.025939692140864e-05,1.3241930638772907e-05,0.0001517557983807,-1.0825841386192188e-05,-0.0001278212455103,20
5104,6851,1ff421c748a598c3e547c97648db16a2,0.0001689724412745,0.0002950485927804,-0.0002290473588742,-0.000142590838775,0.0001292420074339,0.0001146546752391,5.60999998074242e-05,3.8789451072831374e-05,-0.0004376918019944,0.0001130483359519,2
5105,13843,cc887fc85232a31280561f0ae81912a8,-0.0002046731007736,-4.9946662334243867e-05,-0.0001141125128306,8.12344209737401e-05,-6.737320785774327e-05,2.5960925053317244e-05,1.5872025598658118e-06,4.936764190499778e-05,-0.0001668114887579,5.398729106039661e-05,20
5106,4641,0c90e99e57a177b931d5c855d1f2a827,0.0001555102565114,0.0005908443144544,0.0001639800199477,0.0004763917194142,-0.0002622904388377,-0.0001340897093703,-5.142067696640083e-05,2.973788792900433e-05,-6.652172137937459e-05,-6.471594342194546e-05,16
5107,314,57438cc95f2a833a43274fd94653d113,0.000144470659523,2.3689238078406117e-05,-0.000222216724302,1.368202913913913e-05,9.707263272426297e-05,-0.0002567511417975,3.577276679981041e-06,-0.0001496942900002,6.796497213975578e-05,-8.44558478141473e-05,8
5108,4925,520f2145b4318c66ce46621e207bd42f,-0.0005344156236293,-0.0002807682647791,-0.0003177167554416,0.0001536532928532,-0.0001112756500958,0.0004002518346406,-3.221642772003341e-05,4.3218451131363296e-05,7.303373589701438e-05,-0.0002132500697046,1
5109,10562,cebf4b56f50b0d2717b8086ac8416e7d,-0.0001647546150245,-5.762692024782213e-05,-0.0002309009648913,2.283663899251829e-05,4.150469129529869e-05,-0.0001569781299654,-4.342788917366082e-07,-5.355630686263388e-05,8.625331641111495e-05,-7.945562447675883e-05,20
5110,879,c3a8f59a568503952e018248b71f2b0f,0.0002279081363676,0.0002161681028361,-0.0003281830412529,-8.836458314001046e-05,0.0001370805829452,-1.3214432360981552e-05,6.238861648043022e-06,2.642487073479316e-05,-0.0001966166849589,-4.392791239203421e-05,12
5111,6137,0b2233e8a4273a902580161c68328580,-0.000203831772998,-0.0002129216435506,-0.0001788998626986,0.0001090278228079,-0.0001025391875497,0.0001177127095342,1.2126442678240004e-05,0.0001058749652693,-9.2827147276109e-05,-9.79226872482046e-05,1
5112,9519,ed7e04b3ac6e8e9bcc87215dc3d849af,-6.4774074611849e-07,-0.0001371537179424,4.694497885286704e-05,5.3762688774973205e-05,-8.187175055549349e-06,-0.0002986017994862,5.5358792101614376e-05,0.0002623827588057,-4.839736527986122e-06,-0.0001460470470727,11
5113,11173,42a8e76f26213dd89465f874ac9b9a85,0.0001015665553006,0.0001916856702337,-8.256850741771281e-05,-3.205838385170047e-05,6.839226207298509e-05,-8.551965247174378e-05,1.0403582193929685e-05,-2.58630335342445e-05,-0.0002736016694235,0.0001189935244926,2
5114,10322,a9f3209cd941db8d4dfea280e900d9d1,1.8365883331973395e-05,0.000150919630288,1.3070306109048725e-05,5.3155062222053466e-05,-2.5544838103780776e-06,-0.0001804845855038,-2.5977536762112445e-06,-1.7671667869022358e-05,-0.0002301937357728,0.0001405983302282,2
5115,10798,dcc1fc30eebe75e88a160386f163e074,-1.5417262838731094e-05,9.787128281314008e-05,-0.0002219228139737,-3.1965718699642154e-05,7.713447440094406e-05,-2.6627929095559603e-05,7.489550415117722e-05,8.876323830028364e-05,-3.3499463703568015e-05,1.229265023634763e-05,6
5116,5869,b4dbdf4bfb1aff34852d1da9be46bfb9,-0.0001236000072172,0.0001193632843513,-0.0004590446519956,-2.03888302493945e-05,6.059918035238472e-05,0.000168925094052,3.715109287483735e-05,0.0001959250552166,-0.000119697910472,-0.0002229828709482,1
5117,12149,833acd6de29d8e1fd3d049e460808476,-7.342420654026726e-05,4.0989661844459625e-05,-8.954634695487015e-05,9.593842354071653e-05,-3.7937610427622376e-05,-0.0001014240768746,3.048892051528245e-05,3.8840310303068174e-05,-0.0001586195011389,1.6308072256564827e-05,6
5118,11573,ca4308af4e07f63ef20969e7aa95f8bd,0.0002369565228154,-0.0001568873472274,-3.072446055631762e-05,9.549194697088182e-05,-6.334140724459062e-05,-5.808090790868278e-05,5.537888962315269e-06,6.972941340480947e-05,-0.0001573106418954,-7.726790845364058e-05,3
5119,13809,9e3a0dca5c768d8c8464610630965611,0.0001458706375791,0.000175801211717,-0.0001436537430007,-9.955013320802995e-05,0.0001229058101095,-0.0001655203838539,8.870143532724685e-06,-8.22053474604351e-05,-0.0001475335403081,3.4273504778854466e-05,8
5120,4643,7858c18fb7c7dca3f7a0a7af6dd9d350,2.1652343391631484e-05,0.0003193863128894,0.0002857442674822,-0.0002829951134529,6.933005636026693e-05,0.000285245249947,-3.1279681833028924e-05,-0.0001068106853202,-0.0003219202029319,0.0003452526948989,14
5121,14723,62dc432e726e3723e30bda229f57366f,-2.5918829502980984e-05,-1.6566177781696425e-05,-3.7597457575198935e-05,1.1604400336603868e-05,5.5950522086543856e-05,-0.0003656465215977,1.2673351358006589e-05,-0.0001011162914773,1.17942521303701e-05,2.1728295161108397e-05,3
5122,10990,f18c70621cae86518ebadf4b0e074170,-0.0001205162774595,8.085374833499887e-05,-0.0003779164332789,-5.053889209572354e-05,8.415868549685335e-05,3.373658064417873e-05,1.2876767132734349e-05,-1.4265184776620069e-05,3.537295826472147e-05,-0.0001121821298517,6
5123,11161,20299e30f99ced50fed924c6ec0bb691,0.0002569222831915,0.0002207239657101,-9.228254586782607e-05,-0.000304281465278,0.0002264107441346,-4.788374640785139e-05,4.840785652664902e-05,0.0001007640371891,-0.0002445672917729,-0.0002385615368668,12
5124,9678,89f15ef402a9f86bda72d3c801c8a9ec,-0.000154767299359,4.511772854398167e-05,3.673922594837989e-05,0.0001987902245309,-0.0001411494788289,-5.413198974501865e-05,-2.332673708193133e-05,2.2115118308591616e-05,-0.0001762628981231,0.0001662616485506,2
5125,3793,3808331e117a01acfe297e6585e267d7,-8.565579279357363e-05,-0.0001553982948613,-4.903417590807954e-05,7.328842967574568e-06,-1.5162192307888816e-05,-2.455878884524977e-05,8.573898166873356e-07,3.7308066175541313e-05,6.469849602154203e-05,-9.328229744543266e-05,20
5126,8792,f424e5521791768042f95200ee1a9b46,0.0001204573002193,4.2199429431871824e-05,-5.676931459442934e-05,-1.0098457320668614e-05,3.141496872008046e-05,-2.674914829915421e-05,8.086371300610311e-05,0.0001462758103006,-0.0001853478490957,-8.620541962657431e-05,6
5127,3087,a5d08fccb5ac9d51141e3a1b25691763,-0.0003264665460198,-0.0001561445328852,-0.0003290991595421,4.672794893718019e-05,-1.8030742512070168e-05,0.000122640057752,2.2937527835981084e-05,8.038787166087805e-05,0.0001621472537891,-0.0002875731488088,1
5128,11962,9040c3e8762a6ffcd8cb4e6b9191a1b4,-0.0004839879666814,-0.0001613403731695,-0.0004777574600198,7.983965830581115e-05,-6.707984100558838e-05,0.0003824834795028,2.737187554598939e-06,0.0001108720171128,3.557124451024226e-05,-0.0003497668579757,1
5129,5169,ac86c03e2f4b539eabd0720ba1592dac,-7.377680012735147e-05,-4.926771554033597e-05,-0.000145312818923,0.0001318521500126,-6.284530137111326e-05,-4.865825837697954e-05,8.728861740058775e-06,2.0388056438283783e-05,-8.522714144838481e-05,1.4448004019617516e-05,6
5130,1062,80b06e5657a7ea4a362b396ddd54020f,-9.160690438885476e-05,-4.812761492079213e-05,-0.0003473338454806,-2.318207505003292e-05,5.447135628057015e-05,8.667411951228094e-05,3.01430173002994e-05,0.0001896194920075,0.0001383254818949,-0.0002757444453711,1
5131,352,28d40dc8cccc7f83aee1aae19ecefc35,-0.0002927485469292,-0.0001677852413561,-0.0001228505723183,0.0001017017776085,-8.132037852792472e-05,-7.1768807997e-05,4.441817119154438e-06,2.68915941621718e-05,-3.8744868674272034e-05,2.750182419660325e-05,20
5132,15406,1117cb7bc71dba3b649c8cacd7722fc7,0.0001574861014011,0.0005192291317912,0.0005471629714832,-0.0009478794866815,0.0003153615995291,0.0010453792468931,-4.0206002807935966e-05,-0.0001113867265665,-0.0001731553084985,0.0002899704030407,14
5133,8121,2edd7899d65e0fdf1e10cf5d95aaef29,0.0003024274299438,-0.0001699570016544,-2.0015683255179493e-05,3.419985624390032e-05,-1.833989880502773e-05,-0.0001207634845598,2.2152666960158503e-05,0.0001020867346886,-7.385490194107444e-05,-9.858679153982096e-05,3
5134,1821,b34be9134a0cd0d5f2c02d7224c61b8d,3.797386548719987e-05,-8.43873785351085e-05,4.143680908761852e-06,-2.083869243270541e-05,-9.450429390214096e-07,-6.860053095986593e-05,4.78666616655616e-06,8.602190375600632e-05,-6.406967000569407e-05,-6.992013825491757e-05,3
5135,13886,e47fcbe8acb6cd7b359b5bac6803e969,7.08108678198849e-05,-1.7721707953836547e-05,-2.648838136101044e-05,-0.0001369003900151,0.0001478298498951,-0.0001350757754661,5.778853634928564e-05,0.0007922604503792,0.0005029565887598,0.000339922506247,11
5136,14590,a33cf12471c4309128b797d6c98c971b,-0.0001464647716474,-9.811984385308622e-05,0.0001782480986956,-6.977687461742105e-05,-1.984756994381037e-05,-7.489294884084384e-05,4.12560523322252e-05,-7.835668051806376e-06,-4.678121840535254e-05,7.145663406998542e-05,20
5137,10007,b83495cb0c2cfbd4641d82cb7da85d3e,0.000204202600368,9.455870053290456e-05,-0.0001350485291555,-9.814294807693972e-05,0.0001099971702034,-0.0001110380182259,2.563464168633522e-05,0.0001848510761144,-0.0001478113641858,-0.0001427602759546,18
5138,10262,7b9ebc8cebdfc0face67800303dac6be,-0.0002106894024962,1.770125539363978e-07,-0.0001969525742873,3.0480324162306064e-05,-2.816666172895497e-05,6.661055550711665e-05,1.400475396974899e-05,1.6342612631573425e-05,-0.0001771484651086,4.9750797375833496e-05,6
5139,570,3e50f20467b798f7835f5db11d245127,0.000198900398239,0.0001749004932624,-0.0001209708593473,-0.0001170434299231,0.0001458868977198,-0.0002349434547425,-7.692302725027744e-06,-9.636057573386514e-05,-0.0001247642856756,2.702595493950737e-05,8
5140,7830,ac32ed45bdc14a65207270a46c7c3708,-1.0490232007566124e-05,0.0001395573574977,-0.0003043709640452,-0.0001013439016714,0.0001424740223336,-8.421290762914458e-05,3.691345642979172e-07,-0.0001076973624623,6.647095594936519e-05,-4.485281343880325e-05,8
5141,2245,c4c4d5ba27823b58aa73d64538bc8d9c,0.0001119458104541,-0.0001246601944147,0.0002027763905433,1.3723632600897373e-05,-8.379237843145071e-05,0.0001427580564209,0.0002538745572135,8.642789990377676e-05,6.986417961603614e-05,-0.0002002810599547,3
5142,5620,4a455ab6ddcc3e007caca6e505632344,0.0004045416716041,0.0001650910853192,-0.0001370118071793,-0.0001577450154127,0.0002000823755748,-0.0002477635680559,1.8064662815621228e-05,0.0002610365728167,-0.0001808341922578,-0.0003390332749475,18
5143,15170,2f0221df43d69c6e730efc2f58c3824a,8.050406656976534e-05,-0.0001964392645496,0.0003646069365686,0.000155103357128,-0.0001263990942633,-0.0004331055365,-3.044447956199064e-05,9.201136236548488e-05,-0.0001908421349813,0.0002919614924353,0
5144,11223,c8a16aeddbc306c04d017989aa017bce,-0.0001166721400172,0.0002649978867462,-0.0004014838775585,-9.630252714378736e-05,0.0002883779506773,-0.0005877773908249,-6.0212079145211264e-05,-0.0009522512290514,0.0007395119533251,6.98547933968011e-05,7
5145,15112,1c1578911cbff0263501b0c9932f2d9f,-0.0002028258494726,3.353310369648724e-05,-0.0003009666698594,3.3465231935039886e-06,1.970834272469944e-05,5.574360012274555e-05,8.107088244281503e-06,-1.6793616627400518e-05,6.3643749071751166e-06,-9.283804232360895e-05,1
5146,7,fa73fc4253c0a155bf953a9d43d2a46e,0.0007427035068572,0.0001001762955827,-0.0004186652952917,8.525238012407823e-05,2.7967013160593676e-05,0.0003338055870132,-8.57966595776498e-05,-0.000168719722039,-0.0004188730825817,0.0003416846141775,12
5147,892,dec96ea52280499f9e7993e666310f47,3.903622911794704e-05,-0.0002355434290816,0.0010097801387654,-0.0003836136300479,3.637557791850501e-05,-0.0001921798300003,-8.685931422682718e-05,0.000165998938928,0.0002332905718635,-0.0005320907927992,9
5148,12316,fdfe4b21749916357d3a9738db4e5879,-5.764571112415889e-05,0.0001893349365688,-3.924908651914164e-05,0.0001988018667858,-5.039184187051797e-05,-0.0001570613533969,3.189489155158379e-05,5.543369668293967e-05,-0.0003459014063847,0.0002469700780094,16
5149,6021,474f6e50a71b1b474149f6fcc5d7b874,0.0002190930674136,0.0001017918989814,-8.640999852659758e-05,-2.125219821448535e-05,7.092569504236266e-05,-0.0002141924868866,3.7786843306236526e-06,4.712244427760107e-05,-0.000192787262155,1.8991178574652225e-05,3
5150,2137,7bc2c902bc49c11999762c520bc6fb9c,0.0001983312181243,0.0005178927318031,7.132304942289352e-05,3.731434479595733e-05,-5.970559966145307e-07,-0.0001193958042823,-2.6713271775077835e-05,-0.000143076914074,-0.0005216880004213,0.0004035557580912,10
5151,13735,1e275705e5111c978c60e3c0ad833f15,-0.0001344810178547,-0.0001376098101236,-1.7369869487034966e-05,-1.888349673309036e-05,4.4739647305268575e-06,-8.077993746810447e-05,3.593563572654398e-05,0.0002462183207989,-5.052989958999733e-05,-0.000353604037551,20
5152,6914,5a1cfd2176972201bd3aaf3943d3b154,0.0008574287453016,-0.0003038306137878,-0.0003504275572704,0.0002779373933212,-0.0001712854013415,0.0003398821489724,-0.0001565923048884,-0.0003259990450187,8.844574967875256e-06,0.0003579021243314,23
5153,13799,9ec0c81ea1a99edd4597b4fa004e0f29,-0.0003963563828807,-0.0002578176128721,-0.0002639279139604,6.931615877596786e-05,-8.345059338703628e-05,0.0001864708550473,2.112216038760064e-05,0.0001591271111334,0.0001963944287187,-0.0003265449993736,1
5154,6523,da4b7a3e9103d530b4fcb74a6fe5eac4,8.697246643240154e-05,-2.159245576386525e-05,-6.67758552911208e-05,-2.287645457733448e-05,9.225060895113512e-05,-0.0003706166129682,1.346927853439891e-05,1.3321955931490867e-05,0.0001220455243443,-6.819368223164107e-05,3
5155,3695,45d8389cceb9ecc4745684e91c4fa36a,9.142603446277576e-05,-5.994872270472785e-05,2.6247295575786883e-06,9.95076414922262e-05,6.41480853316301e-05,-0.000341968709996,1.2709158354483726e-06,9.469929538967216e-05,4.252613259866168e-05,-5.734915594920737e-05,11
5156,9671,3538e4fad46e11240b53b63501a5369e,8.085069924444643e-05,0.0002019208069179,-0.0002190103616659,-4.2530675978218165e-05,7.788205211798497e-05,-5.605913004154189e-05,-6.034477028168767e-06,0.000125384515884,-0.0001940864545559,8.334997983453037e-05,6
5157,1563,b909135731e31dee88db8accac423d6d,-2.392810226979961e-05,0.0001052879299094,-0.0002878504750588,-0.0001074518797652,9.503358791232926e-05,0.0001489381551529,9.958551406496912e-05,0.000340298925415,9.376145153916807e-05,-5.638884031359442e-05,6
5158,15017,11677898c5b62d678638f4dac5a17a8d,0.0001332947512858,-9.180253800848146e-05,3.607618819226951e-05,-7.170124060322647e-05,2.640193501644943e-05,-3.860001865133343e-05,8.721458624311466e-05,0.0002368361889587,0.0001283779186865,-0.0002661953549968,3
5159,3942,c0bab06ff1db8caff6e3b97432b63433,-0.0002676706968295,-7.030054575302699e-05,0.000436886755339,0.0001838753032777,-0.0001589416853384,-0.0004598445344837,-0.000111312201155,-0.0001210120181057,-0.0002150459969339,0.000815755243192,0
5160,3587,f9f6c6bd39d1bd7cc8f4ef8ca0eb5209,-3.70214729989058e-05,-6.707823572679377e-05,-9.15895431673596e-05,1.9722969973198114e-06,2.2003142838157463e-05,-8.298555294670307e-05,3.8187488176821896e-05,0.0001249599009389,1.5850987046654414e-05,-0.0001679067600721,6
5161,724,b40336cd0d0b44d694ddaa9c1fa60a32,0.0003521814534332,-7.922735687650815e-05,-0.000246613586954,5.388237621466269e-05,8.88670851966553e-07,5.722085192866642e-05,-5.215411400127032e-05,7.49849169547755e-05,-0.0001205534325722,9.349156925217238e-05,13
5162,6649,defced0ece4ce946160b0d2698142eac,4.8800506969460085e-05,0.0001847513344372,0.0002994169816448,-0.0002252198688776,5.583814662216655e-05,3.462328932721649e-05,0.0001431938099526,0.0002352983262622,-5.60614148691191e-05,0.0001262157486502,2
5163,15209,1fdbf7e151e0275b0f1a49643545cea5,0.000223927522879,0.0002898161505191,7.82205180346334e-06,-0.0002823567771196,0.0001735515645887,8.903257533057892e-05,7.528123296451586e-06,-0.0001432236491588,-0.0003886263219236,0.0001204241751133,2
5164,3365,f0b8418d650978fe04d1f91442d1197a,-5.579965232721416e-06,5.92987746059101e-05,6.633905310742268e-05,-8.501371842598616e-05,4.169929553680985e-05,0.0001540157928994,9.24269512091128e-05,0.0001718259469896,5.5564360273060346e-05,-0.000384004851648,6
5165,4025,e69f3aff8b085b51e7e66e7df7af336a,-4.7861848241868463e-05,0.0001707379980905,-0.000278750699286,-0.0001206627097489,0.0001595116387808,-0.0001523130057476,-6.8910237786165504e-06,-0.0002613802453508,0.0001603062158082,-8.087094017801706e-06,8
5166,1833,f76611367fbfa6f1c032dc7418150ff6,-0.0003951330654314,-0.0001887789428742,0.0001449572519939,-8.450034664804793e-05,3.8299588677536295e-06,-3.175467004053906e-05,-6.604550156527573e-05,-0.0002995446729831,0.0003154000617426,0.0001337949328736,20
5167,9932,1b3cbdb6d35c2f9ffbbf4a7f2ce773dd,9.741833109864744e-05,0.0005573463383244,0.0003148399508034,-0.0008138876229657,0.0003161692098932,0.0008124469609765,-8.094186978195166e-05,-0.0003896753444082,-0.0002248995600106,0.0004673782932862,14
5168,1447,02ab8fee3a456231efdacd1947bd5890,-0.0002520578925653,-0.0002040133303771,0.0002162725922952,5.3529642321815645e-05,-6.357903818582551e-05,-0.0001979432048604,-4.615291455570013e-05,-5.2303873494371774e-05,-2.352399115110488e-05,0.0002673153153174,0
5169,1490,5a5dad2b6f81631b4d18772fba02b641,0.0002663319179188,2.518499676091936e-05,-7.741617233344365e-05,-4.941078075873243e-05,0.0001070020637305,-0.0003362560995003,5.117063500424781e-05,0.0001833200972939,-0.0002153261341198,-0.0001298876599777,18
5170,6916,6acdc184fdf916f4d1bb545fb0dfed2b,0.0003096947503095,-9.800075771138755e-05,-0.0001123972798303,6.810151864268391e-05,-1.9895742823296135e-05,1.920914792956481e-05,-1.2113476481567142e-06,9.413389274857078e-05,-4.737312787795858e-05,-7.425441851848075e-05,13
5171,13554,77cee323b4cb34f2e0f2ddd6e57dead7,0.0007811574142391,-0.0002470224369865,-0.0002444193821001,0.0001583692102307,-0.0001003359115589,0.0002467312480375,-0.0001288601856747,-0.0002822938581107,7.584210467368043e-05,0.0001653078847383,23
5172,12703,dffa3cf24bf4ae918ac61ff4a705f6a2,-3.2214579406931715e-05,3.199426789942204e-05,-5.173722012281162e-05,7.081470873420268e-05,1.0774082870918005e-07,-0.0001680510473391,6.418353746125631e-06,1.1100582405667505e-05,-0.0001720802407074,0.0001304752221686,3
5173,893,15b53a1d6bebc1daed33d53adacdd09c,0.0002304877989742,0.000278633396727,-1.871962882744308e-05,-1.2381458796010196e-06,5.749282077345005e-05,-0.0002128004083999,-8.919200310040853e-06,-3.471403155218448e-05,-0.0004332885359902,0.0002696885993315,10
5174,8939,615d19a8e37474869808d92172ba5c9e,0.0002422378348631,0.0001142819170711,-0.0001876707408296,-6.694675432717716e-05,0.0001227687037121,-0.0001935312229532,1.541419772368406e-05,4.634350427388215e-05,-0.00014533026994,-1.1812229447226394e-05,12
5175,3584,feee0b03ce78e1510ef1a5ee9a42a833,-1.7574426144668552e-05,-0.0002078589989075,0.0002270680272469,8.268418568673287e-05,-5.1180732940403385e-05,-0.0001250767426409,7.6926201147439e-05,8.100025086227316e-05,3.342051925101488e-05,3.085195784398216e-07,11
5176,12120,2d6f76d37091fbb422be4ca6f35708fb,0.0003003662617654,-0.0003619480158631,0.0004139336246562,-0.0001901891745903,-0.0001680448323081,0.0006898101888236,-0.0001739139819715,-0.0003829742430714,0.0002426050871176,7.798399931254823e-05,13
5177,3090,8cb1e3faf1c1643c69d1f806cbcc5b1e,-0.0001684803517901,-0.0001442654377706,8.626760443013387e-05,-2.345508374288072e-06,-3.717254533047659e-05,-5.2871703242243405e-05,1.0499519450471466e-05,-1.3141536582492364e-06,6.94512249726191e-06,6.662869201930751e-05,20
5178,4835,06f107813506ae6a91058f8aef3de7e8,0.0001893234691469,0.000286306841998,0.0002396611401116,4.86818186290443e-05,1.014069730875318e-05,-0.0004236563470819,-2.0064829929715967e-05,-2.3036970381866672e-05,-0.0005350319500043,0.0003194562817115,10
5179,5746,23dd6129631b3c458ffa901fe7e04abb,-0.0001525542761225,5.007523824334407e-05,-0.0001394744487067,-0.0001188251862241,7.1182628577035e-05,8.299625410845021e-05,-1.290995979656614e-05,-7.783908757071074e-05,8.266071521124096e-05,-8.334294268433633e-05,6
5180,12734,37688c97eabbdd56ab70c62b61e2bd54,5.228539861661399e-05,-9.348176356756642e-05,0.0005403340205162,-0.0001887805121402,1.4869502567449372e-05,-0.0001111332647572,-4.975252737215924e-05,0.0001144046371441,9.137634480111344e-06,-0.0001930866409197,15
5181,9917,1bd08295695e1933d26045876d490b6b,-4.3393416380951415e-05,-7.469345966943218e-05,0.0002719781319468,-7.68942706459572e-05,-1.132465825145258e-05,-0.0001609155500263,-5.479949984342708e-05,-1.4262581188695536e-05,-6.861273336826171e-05,0.0001711110175203,3
5182,90,9f96a71ab9ac8206ba265051b2c27a8e,-0.0001252192971098,-0.0001165254129914,-0.0001914202619171,6.189843419045411e-05,-5.257410153643874e-05,8.954485839767261e-05,4.508066744118741e-05,0.0001317883665647,-6.297981089785304e-05,-0.0001668518739408,1
5183,6213,1c72ac17bd96a13e9b7b359c93e8dc7a,0.0001795408857238,0.0004197189225502,0.0001090140956208,0.0003875279173984,-5.9039447586756336e-05,-0.0003635378437399,0.0001657282470643,9.95885924616024e-05,-0.0005522056711435,0.0001097426223224,16
5184,9115,e6b42ce90f329f9049f10e1f78792f26,-0.0001676335970242,-0.0001840496980945,0.0002193875830038,0.0001100807654242,-5.870130220162376e-05,-0.0002529927525197,-3.3992700277530586e-05,1.5591039768266253e-05,-8.743862421037918e-05,0.0002530573036253,0
5185,13137,0bc3360d088f9ad3263a141a38399a34,-0.0001415212111429,-4.19942584743612e-05,-0.0001819744754121,4.456454294710234e-05,-5.375069459809675e-06,-7.717277184237128e-05,1.169868093227332e-05,6.407738317498582e-05,-5.57851143591318e-05,-4.027336556799961e-05,6
5186,8806,eb0fc115ebfd11b1ca54b00eab1d6887,-1.0580622269035425e-05,0.0001161576478502,-0.0002368624524462,-7.978591021116208e-05,0.0001119699648269,-0.0001093042020464,1.242363549231649e-05,-7.065699270648667e-05,2.650557993326033e-05,-0.0001344265672549,8
5187,6865,34a618103aa3665a8367528d2faf9fb3,-0.0001016626978207,0.0003798515220337,0.0001242232031377,0.0003278908549953,-0.0002090233608643,-0.0001661604629453,-1.2173693629507142e-05,-7.852294468250221e-06,-0.0005206902134552,0.0005610863307742,16
5188,15633,38d7a6ad064f793909652ae485719410,-3.728016794951006e-05,-0.0001443928322038,0.0002054634299287,-0.0001077142142574,2.814483738319129e-05,-7.298484788027709e-05,-5.448259055831527e-06,6.917504555831194e-05,9.585815056184326e-05,-0.000129300682329,15
5189,11795,6c636af529bf507b41bac542a5293d30,-0.0001295316508487,0.0001202428082854,-0.0004185290361829,-4.779339530090352e-05,9.31159213336598e-05,6.388386534394037e-05,1.0222205783903852e-05,-2.4543631236897505e-05,-1.4194554756257048e-05,-0.0001401954860596,6
5190,14870,fb7e327aa637c78b16ff0c3cf1037463,-0.0002815774922246,0.0004079356774024,0.0004941482566887,0.0001183618346461,-0.0002693497236322,0.0004343532627121,-0.0001472482370223,-0.0001436835685823,0.0002217769813185,4.701698032211115e-05,17
5191,11711,5cbcae95bb04c56887e036437895aec3,0.0002259480849797,6.844207990713949e-05,-2.1541001097463675e-05,-0.00019294874873,0.0001917387952724,-0.0003161937060284,4.575051408343379e-05,0.000380685513188,-0.0001796878609104,-0.0006229654195095,21
5192,9699,ead0c9b2988371288f350cf9b528a10f,0.0001027498973933,5.999311133755121e-05,-0.0001461634948858,-1.0555897700139687e-05,5.310364309878071e-05,-4.7176752365149535e-05,0.0001122195291456,0.0002125044142039,-7.175729740467224e-05,-0.0001488777398152,6
5193,14713,ca1b53e59d1242255c6fa8c9ad8f2ad6,-3.52970807913113e-05,-0.0002220278204533,0.0004906401527818,-4.286815336740871e-05,3.065592087322758e-05,-0.0001832494208842,7.147851619010301e-05,-5.7330211634880703e-05,0.0002917306215043,-0.000127740671083,15
5194,11155,c9334527faab0efe433fd3a68409fcab,-0.0001363768519214,-7.521037169411499e-05,-1.9922010352820323e-05,3.969286931818267e-05,-2.0951573843373752e-05,-0.000136801713647,-1.3249496961030776e-05,-1.8114863209286084e-05,-9.54884557633644e-05,0.0001032147169637,20
5195,2010,6d65b530a3d96e09f4021aabaa98323a,0.0001990613851548,-5.644187471972079e-05,3.746346310266279e-06,3.3493877460619524e-05,1.6633342744778968e-05,-0.0002773471579025,2.9276298286898225e-05,0.0002360105887588,-0.0002148101570673,-8.366812802679979e-05,18
5196,11627,f56b47eb1fbed03c934a3fe54c8837b8,-0.0002568857269862,1.5391782725338722e-05,-5.200824303036563e-06,-2.379902010654972e-05,1.8995997599523952e-06,1.0477245181431154e-05,-1.4763281975434215e-05,-2.4833435480644564e-05,0.0001819450341436,9.244217085421956e-05,20
5197,7704,2684b13acafe5eb25c6b480b06f448ab,-1.307523660919118e-05,-0.0001493848429233,7.4574418397647e-05,-3.5701214863370344e-05,1.749118761887992e-06,-4.4986615100148366e-05,4.667350306011171e-05,0.0001988510648534,0.0001194302900447,-0.0002439775093415,20
5198,5189,2a0d26146da12b3227f468b3f0cb4f45,0.0002019310681765,7.444820571574513e-05,-1.728745448116302e-05,-2.8370517535932432e-05,3.378103786443576e-05,-7.766436115813359e-05,4.301471980630297e-05,0.0001081788656253,-0.0002506410993194,-6.520118136463436e-05,3
5199,6325,334207e3827827ac74ac1eb0c058eb62,0.0001090888627014,-8.882498162240107e-05,0.0002155309607557,-2.7370805929594325e-05,-1.4049953758946169e-06,-0.0002192307419808,-7.293300473183779e-06,0.0001264791934871,-0.0001215010186227,-2.321924946112139e-05,3
5200,3944,ae877cfda1e7c865055c7ebed46c7b85,-0.0001379787624798,-0.0001492370709762,-7.233931490900694e-05,4.803276294949091e-05,-3.31365901776391e-05,-4.1409276725241845e-05,3.987587639679139e-05,0.0001825166401609,-4.934821248775478e-05,-0.0001336887921977,20
5201,15828,e773b5db547443c92038d155c4413ed5,-0.0003223522106968,-0.0001016119391587,-0.0002356587447257,0.0001603346842402,-0.0001016444265373,0.0001179694569107,4.89570807411104e-05,0.0001752956113588,-0.0001767306102583,-0.0001088209495352,1
